gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1702250433	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997521&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250432	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997492&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250430	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997525&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250429	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997458&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250428	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997460&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250426	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997490&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250424	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997482&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250423	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997446&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250422	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997494&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250421	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997486&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250420	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997453&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250419	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997467&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250417	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997451&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250416	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997514&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250415	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997440&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250414	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997516&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250413	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997518&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250411	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997450&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250409	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997504&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250408	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997465&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250407	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997461&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250406	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997473&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250405	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997484&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250404	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997438&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250403	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997502&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250402	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997454&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250400	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997443&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250399	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997477&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250398	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997436&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250397	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997462&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250396	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997485&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250395	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997498&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250394	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997499&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250393	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997476&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250391	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997459&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250390	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997422&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250387	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997449&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250386	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997433&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250385	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997412&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250384	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997439&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250383	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997479&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250382	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997429&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250381	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997414&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250380	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997408&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250379	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997435&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250377	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997445&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250376	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997455&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250375	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997475&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250374	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997472&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250373	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997468&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250372	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997420&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250371	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997434&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250370	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997483&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250369	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997437&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250368	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997396&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250366	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997400&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250365	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997389&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250364	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997399&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250362	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997424&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250361	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997431&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250360	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997378&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250359	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997415&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250358	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997487&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250357	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997444&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250356	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997410&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250355	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997383&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250353	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997386&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250352	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997452&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250351	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997427&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250350	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997441&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250349	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997416&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250348	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997428&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250347	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997457&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250346	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997406&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250345	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997372&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250344	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997370&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250343	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997481&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250342	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997448&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250341	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997361&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250340	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997413&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250339	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997404&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250337	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997394&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250336	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997405&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250335	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997430&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250334	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997464&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250333	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997421&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250332	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997373&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250331	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997354&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250330	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997432&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250328	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997369&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250327	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997403&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250326	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997426&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250325	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997382&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250323	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997442&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250321	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997402&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250320	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997359&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250319	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997409&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250318	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997447&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250317	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997363&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250316	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997388&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250314	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997385&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250313	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997374&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250311	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997377&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250310	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997456&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250309	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997398&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250308	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997407&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250307	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997393&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250306	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997418&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250305	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997423&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250304	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997362&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250302	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997376&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250300	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997392&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250299	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997425&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250298	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997387&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250297	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997349&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250293	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997351&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250292	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997365&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250291	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997411&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250290	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997356&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250288	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997371&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250284	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997379&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250283	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997380&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250281	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997397&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250278	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997364&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250277	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997360&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250275	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997358&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250274	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997346&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250271	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997350&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250270	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997419&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250269	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997384&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250260	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997401&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250259	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997348&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250258	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997357&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250253	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997417&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250251	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997381&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250247	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997375&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250242	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997390&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250237	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997395&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250233	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997347&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250229	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997391&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250228	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997355&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250221	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997353&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250220	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997368&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250216	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997367&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250204	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997366&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702250194	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14997352&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247836	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248792&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247834	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248794&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247825	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248790&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247719	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248763&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247719	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13196251&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247714	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248736&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247701	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248719&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247699	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248730&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247696	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248761&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247695	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13221918&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247687	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13221923&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247685	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248745&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247684	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248721&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247682	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248696&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247681	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248752&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247680	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248754&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247676	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13986210&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247673	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=14996203&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247671	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248694&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247670	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248741&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247669	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13248716&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
1702247668	StillImage	image/jpeg	https://www.unimus.no/felles/bilder/web_hent_bilde.php?id=13986211&type=jpeg										http://creativecommons.org/licenses/by-sa/4.0/	
